81.583,-0.44,-0.42
81.586,-0.415,-0.415
81.589,-0.43,-0.41
81.592,-0.425,-0.425
81.594,-0.425,-0.455
81.597,-0.44,-0.465
81.6,-0.43,-0.475
81.603,-0.435,-0.455
81.606,-0.425,-0.445
81.608,-0.425,-0.46
81.611,-0.44,-0.48
81.614,-0.45,-0.49
81.617,-0.45,-0.49
81.619,-0.44,-0.485
81.622,-0.435,-0.475
81.625,-0.43,-0.47
81.628,-0.435,-0.48
81.631,-0.445,-0.49
81.633,-0.445,-0.48
81.636,-0.43,-0.47
81.639,-0.425,-0.47
81.642,-0.43,-0.46
81.644,-0.43,-0.48
81.647,-0.43,-0.49
81.65,-0.435,-0.48
81.653,-0.425,-0.45
81.656,-0.42,-0.44
81.658,-0.42,-0.42
81.661,-0.425,-0.41
81.664,-0.42,-0.415
81.667,-0.405,-0.4
81.669,-0.395,-0.375
81.672,-0.38,-0.345
81.675,-0.38,-0.34
81.678,-0.36,-0.33
81.681,-0.365,-0.325
81.683,-0.36,-0.31
81.686,-0.33,-0.295
81.689,-0.315,-0.28
81.692,-0.32,-0.27
81.694,-0.315,-0.285
81.697,-0.33,-0.275
81.7,-0.32,-0.27
81.703,-0.305,-0.26
81.706,-0.305,-0.25
81.708,-0.305,-0.25
81.711,-0.305,-0.27
81.714,-0.305,-0.265
81.717,-0.305,-0.27
81.719,-0.295,-0.25
81.722,-0.295,-0.255
81.725,-0.285,-0.245
81.728,-0.285,-0.255
81.731,-0.3,-0.265
81.733,-0.305,-0.265
81.736,-0.3,-0.26
81.739,-0.295,-0.265
81.742,-0.3,-0.265
81.744,-0.305,-0.265
81.747,-0.305,-0.27
81.75,-0.305,-0.275
81.753,-0.305,-0.26
81.756,-0.3,-0.265
81.758,-0.295,-0.265
81.761,-0.31,-0.275
81.764,-0.32,-0.285
81.767,-0.315,-0.275
81.769,-0.305,-0.275
81.772,-0.31,-0.265
81.775,-0.31,-0.27
81.778,-0.305,-0.275
81.781,-0.32,-0.29
81.783,-0.33,-0.285
81.786,-0.32,-0.28
81.789,-0.31,-0.27
81.792,-0.31,-0.28
81.794,-0.31,-0.28
81.797,-0.32,-0.3
81.8,-0.325,-0.3
81.803,-0.315,-0.285
81.806,-0.315,-0.28
81.808,-0.31,-0.285
81.811,-0.315,-0.3
81.814,-0.33,-0.305
81.817,-0.335,-0.295
81.819,-0.33,-0.28
81.822,-0.315,-0.275
81.825,-0.32,-0.29
81.828,-0.33,-0.3
81.831,-0.33,-0.31
81.833,-0.335,-0.3
81.836,-0.335,-0.285
81.839,-0.335,-0.28
81.842,-0.325,-0.285
81.844,-0.335,-0.3
81.847,-0.345,-0.3
81.85,-0.345,-0.3
81.853,-0.34,-0.29
81.856,-0.33,-0.29
81.858,-0.33,-0.285
81.861,-0.33,-0.29
81.864,-0.34,-0.3
81.867,-0.35,-0.3
81.869,-0.335,-0.29
81.872,-0.33,-0.285
81.875,-0.33,-0.28
81.878,-0.325,-0.29
81.881,-0.335,-0.295
81.883,-0.345,-0.285
81.886,-0.325,-0.28
81.889,-0.325,-0.275
81.892,-0.32,-0.285
81.894,-0.335,-0.29
81.897,-0.335,-0.295
81.9,-0.345,-0.29
81.903,-0.33,-0.285
81.906,-0.32,-0.27
81.908,-0.33,-0.275
81.911,-0.34,-0.29
81.914,-0.34,-0.295
81.917,-0.35,-0.285
81.919,-0.34,-0.285
81.922,-0.325,-0.28
81.925,-0.335,-0.265
81.928,-0.33,-0.285
81.931,-0.34,-0.29
81.933,-0.33,-0.29
81.936,-0.325,-0.27
81.939,-0.32,-0.27
81.942,-0.31,-0.27
81.944,-0.33,-0.28
81.947,-0.325,-0.29
81.95,-0.335,-0.285
81.953,-0.32,-0.28
81.956,-0.305,-0.27
81.958,-0.285,-0.26
81.961,-0.27,-0.275
81.964,-0.29,-0.29
81.967,-0.275,-0.28
81.969,-0.26,-0.27
81.972,-0.245,-0.255
81.975,-0.245,-0.25
81.978,-0.25,-0.255
81.981,-0.265,-0.265
81.983,-0.255,-0.255
81.986,-0.245,-0.255
81.989,-0.24,-0.24
81.992,-0.225,-0.245
81.994,-0.23,-0.235
81.997,-0.225,-0.245
82,-0.225,-0.24
82.003,-0.205,-0.225
82.006,-0.2,-0.22
82.008,-0.205,-0.21
82.011,-0.205,-0.235
82.014,-0.225,-0.225
82.017,-0.235,-0.215
82.019,-0.235,-0.195
82.022,-0.23,-0.21
82.025,-0.225,-0.2
82.028,-0.235,-0.215
82.031,-0.245,-0.225
82.033,-0.25,-0.23
82.036,-0.215,-0.235
82.039,-0.19,-0.225
82.042,-0.19,-0.23
82.044,-0.23,-0.245
82.047,-0.26,-0.25
82.05,-0.29,-0.255
82.053,-0.295,-0.255
82.056,-0.295,-0.255
82.058,-0.305,-0.26
82.061,-0.32,-0.265
82.064,-0.335,-0.28
82.067,-0.35,-0.27
82.069,-0.335,-0.265
82.072,-0.32,-0.26
82.075,-0.315,-0.27
82.078,-0.32,-0.28
82.081,-0.34,-0.275
82.083,-0.34,-0.275
82.086,-0.335,-0.27
82.089,-0.32,-0.26
82.092,-0.325,-0.26
82.094,-0.335,-0.28
82.097,-0.34,-0.285
82.1,-0.345,-0.275
82.103,-0.335,-0.27
82.106,-0.335,-0.255
82.108,-0.33,-0.265
82.111,-0.335,-0.275
82.114,-0.35,-0.295
82.117,-0.365,-0.32
82.119,-0.365,-0.34
82.122,-0.375,-0.36
82.125,-0.4,-0.395
82.128,-0.46,-0.425
82.131,-0.49,-0.445
82.133,-0.51,-0.39
82.136,-0.55,-0.265
82.139,-0.56,-0.12
82.142,-0.51,0.005
82.144,-0.405,0.095
82.147,-0.275,0.18
82.15,-0.125,0.305
82.153,0.06,0.425
82.156,0.29,0.515
82.158,0.55,0.61
82.161,0.765,0.7
82.164,0.91,0.69
82.167,0.995,0.535
82.169,1.035,0.24
82.172,0.97,-0.1
82.175,0.715,-0.31
82.178,0.295,-0.345
82.181,-0.12,-0.31
82.183,-0.385,-0.31
82.186,-0.48,-0.31
82.189,-0.465,-0.285
82.192,-0.41,-0.295
82.194,-0.37,-0.305
82.197,-0.375,-0.31
82.2,-0.375,-0.31
82.203,-0.365,-0.3
82.206,-0.36,-0.305
82.208,-0.355,-0.31
82.211,-0.355,-0.325
82.214,-0.37,-0.325
82.217,-0.385,-0.31
82.219,-0.37,-0.3
82.222,-0.355,-0.31
82.225,-0.35,-0.295
82.228,-0.37,-0.31
82.231,-0.375,-0.32
82.233,-0.385,-0.325
82.236,-0.375,-0.305
82.239,-0.36,-0.305
82.242,-0.365,-0.305
82.244,-0.365,-0.315
82.247,-0.375,-0.32
82.25,-0.385,-0.32
82.253,-0.37,-0.31
82.256,-0.355,-0.305
82.258,-0.355,-0.305
82.261,-0.37,-0.305
82.264,-0.37,-0.325
82.267,-0.37,-0.315
82.269,-0.36,-0.305
82.272,-0.35,-0.3
82.275,-0.36,-0.305
82.278,-0.365,-0.3
82.281,-0.37,-0.305
82.283,-0.365,-0.31
82.286,-0.36,-0.3
82.289,-0.35,-0.31
82.292,-0.35,-0.29
82.294,-0.345,-0.305
82.297,-0.375,-0.315
82.3,-0.37,-0.305
82.303,-0.35,-0.3
82.306,-0.335,-0.29
82.308,-0.345,-0.29
82.311,-0.355,-0.31
82.314,-0.345,-0.33
82.317,-0.345,-0.315
82.319,-0.34,-0.325
82.322,-0.345,-0.31
82.325,-0.345,-0.315
82.328,-0.35,-0.315
82.331,-0.35,-0.325
82.333,-0.355,-0.325
82.336,-0.345,-0.32
82.339,-0.34,-0.32
82.342,-0.345,-0.32
82.344,-0.345,-0.34
82.347,-0.355,-0.35
82.35,-0.37,-0.345
82.353,-0.355,-0.335
82.356,-0.35,-0.33
82.358,-0.34,-0.345
82.361,-0.35,-0.355
82.364,-0.35,-0.36
82.367,-0.35,-0.37
82.369,-0.365,-0.37
82.372,-0.34,-0.365
82.375,-0.345,-0.38
82.378,-0.335,-0.385
82.381,-0.345,-0.395
82.383,-0.345,-0.405
82.386,-0.335,-0.415
82.389,-0.335,-0.405
82.392,-0.33,-0.41
82.394,-0.345,-0.425
82.397,-0.35,-0.43
82.4,-0.35,-0.44
82.403,-0.35,-0.43
82.406,-0.35,-0.435
82.408,-0.34,-0.435
82.411,-0.345,-0.445
82.414,-0.36,-0.47
82.417,-0.365,-0.465
82.419,-0.36,-0.44
82.422,-0.35,-0.455
82.425,-0.355,-0.44
82.428,-0.36,-0.455
82.431,-0.37,-0.455
82.433,-0.37,-0.44
82.436,-0.355,-0.415
82.439,-0.35,-0.4
82.442,-0.35,-0.39
82.444,-0.345,-0.39
82.447,-0.34,-0.385
82.45,-0.34,-0.37
82.453,-0.32,-0.36
82.456,-0.305,-0.34
82.458,-0.305,-0.31
82.461,-0.305,-0.3
82.464,-0.285,-0.31
82.467,-0.295,-0.305
82.469,-0.29,-0.295
82.472,-0.27,-0.27
82.475,-0.27,-0.27
82.478,-0.25,-0.29
82.481,-0.265,-0.29
82.483,-0.28,-0.27
82.486,-0.26,-0.255
82.489,-0.24,-0.24
82.492,-0.245,-0.245
82.494,-0.25,-0.245
82.497,-0.25,-0.255
82.5,-0.26,-0.26
82.503,-0.255,-0.245
82.506,-0.235,-0.24
82.508,-0.24,-0.25
82.511,-0.235,-0.255
82.514,-0.245,-0.265
82.517,-0.25,-0.255
82.519,-0.25,-0.235
82.522,-0.245,-0.245
82.525,-0.24,-0.245
82.528,-0.245,-0.26
82.531,-0.26,-0.27
82.533,-0.26,-0.26
82.536,-0.26,-0.245
82.539,-0.245,-0.245
82.542,-0.245,-0.25
82.544,-0.25,-0.27
82.547,-0.26,-0.275
82.55,-0.25,-0.275
82.553,-0.25,-0.25
82.556,-0.25,-0.245
82.558,-0.25,-0.245
82.561,-0.26,-0.26
82.564,-0.275,-0.27
82.567,-0.275,-0.265
82.569,-0.27,-0.255
82.572,-0.26,-0.255
82.575,-0.255,-0.25
82.578,-0.26,-0.275
82.581,-0.27,-0.28
82.583,-0.28,-0.28
82.586,-0.265,-0.26
82.589,-0.26,-0.26
82.592,-0.27,-0.27
82.594,-0.28,-0.27
82.597,-0.285,-0.295
82.6,-0.285,-0.265
82.603,-0.275,-0.26
82.606,-0.255,-0.26
82.608,-0.27,-0.26
82.611,-0.275,-0.285
82.614,-0.28,-0.29
82.617,-0.29,-0.285
82.619,-0.28,-0.28
82.622,-0.28,-0.285
82.625,-0.28,-0.265
82.628,-0.285,-0.27
82.631,-0.29,-0.275
82.633,-0.3,-0.27
82.636,-0.285,-0.26
82.639,-0.275,-0.26
82.642,-0.27,-0.265
82.644,-0.29,-0.285
82.647,-0.31,-0.29
82.65,-0.305,-0.29
82.653,-0.29,-0.265
82.656,-0.285,-0.27
82.658,-0.285,-0.26
82.661,-0.29,-0.275
82.664,-0.3,-0.28
82.667,-0.295,-0.29
82.669,-0.295,-0.285
82.672,-0.29,-0.265
82.675,-0.285,-0.27
82.678,-0.3,-0.275
82.681,-0.305,-0.285
82.683,-0.315,-0.28
82.686,-0.31,-0.27
82.689,-0.29,-0.265
82.692,-0.29,-0.275
82.694,-0.285,-0.28
82.697,-0.3,-0.275
82.7,-0.295,-0.265
82.703,-0.29,-0.265
82.706,-0.285,-0.25
82.708,-0.27,-0.26
82.711,-0.28,-0.27
82.714,-0.295,-0.275
82.717,-0.3,-0.27
82.719,-0.295,-0.255
82.722,-0.285,-0.25
82.725,-0.28,-0.25
82.728,-0.28,-0.27
82.731,-0.275,-0.265
82.733,-0.295,-0.265
82.736,-0.285,-0.26
82.739,-0.28,-0.255
82.742,-0.28,-0.265
82.744,-0.285,-0.265
82.747,-0.28,-0.275
82.75,-0.295,-0.275
82.753,-0.275,-0.27
82.756,-0.27,-0.26
82.758,-0.25,-0.26
82.761,-0.245,-0.26
82.764,-0.24,-0.275
82.767,-0.23,-0.265
82.769,-0.225,-0.245
82.772,-0.205,-0.24
82.775,-0.195,-0.235
82.778,-0.195,-0.24
82.781,-0.21,-0.255
82.783,-0.19,-0.245
82.786,-0.17,-0.225
82.789,-0.165,-0.235
82.792,-0.17,-0.225
82.794,-0.165,-0.225
82.797,-0.175,-0.245
82.8,-0.18,-0.245
82.803,-0.18,-0.23
82.806,-0.18,-0.22
82.808,-0.18,-0.21
82.811,-0.195,-0.215
82.814,-0.195,-0.215
82.817,-0.215,-0.205
82.819,-0.21,-0.2
82.822,-0.195,-0.205
82.825,-0.185,-0.195
82.828,-0.175,-0.215
82.831,-0.195,-0.225
82.833,-0.21,-0.215
82.836,-0.205,-0.195
82.839,-0.19,-0.21
82.842,-0.165,-0.22
82.844,-0.15,-0.22
82.847,-0.165,-0.24
82.85,-0.19,-0.235
82.853,-0.22,-0.22
82.856,-0.22,-0.235
82.858,-0.24,-0.245
82.861,-0.27,-0.255
82.864,-0.285,-0.27
82.867,-0.29,-0.25
82.869,-0.3,-0.255
82.872,-0.285,-0.255
82.875,-0.29,-0.255
82.878,-0.295,-0.265
82.881,-0.3,-0.28
82.883,-0.31,-0.285
82.886,-0.305,-0.265
82.889,-0.305,-0.26
82.892,-0.3,-0.265
82.894,-0.31,-0.28
82.897,-0.315,-0.285
82.9,-0.315,-0.29
82.903,-0.315,-0.28
82.906,-0.31,-0.265
82.908,-0.305,-0.28
82.911,-0.32,-0.275
82.914,-0.325,-0.285
82.917,-0.325,-0.27
82.919,-0.31,-0.27
82.922,-0.31,-0.28
82.925,-0.3,-0.285
82.928,-0.32,-0.305
82.931,-0.335,-0.335
82.933,-0.355,-0.355
82.936,-0.355,-0.37
82.939,-0.385,-0.39
82.942,-0.405,-0.43
82.944,-0.435,-0.44
82.947,-0.485,-0.39
82.95,-0.535,-0.305
82.953,-0.555,-0.175
82.956,-0.515,-0.08
82.958,-0.41,-0.01
82.961,-0.3,0.06
82.964,-0.17,0.135
82.967,0.02,0.25
82.969,0.265,0.375
82.972,0.53,0.47
82.975,0.75,0.495
82.978,0.895,0.405
82.981,0.955,0.18
82.983,0.885,-0.11
82.986,0.715,-0.345
82.989,0.45,-0.46
82.992,0.15,-0.475
82.994,-0.125,-0.44
82.997,-0.34,-0.4
83,-0.44,-0.37
83.003,-0.48,-0.355
83.006,-0.475,-0.325
83.008,-0.425,-0.32
83.011,-0.39,-0.325
83.014,-0.375,-0.355
83.017,-0.38,-0.35
83.019,-0.36,-0.335
83.022,-0.365,-0.335
83.025,-0.355,-0.325
83.028,-0.365,-0.325
83.031,-0.365,-0.33
83.033,-0.36,-0.31
83.036,-0.355,-0.32
83.039,-0.35,-0.31
83.042,-0.345,-0.315
83.044,-0.35,-0.315
83.047,-0.365,-0.33
83.05,-0.36,-0.335
83.053,-0.35,-0.335
83.056,-0.345,-0.32
83.058,-0.355,-0.32
83.061,-0.345,-0.335
83.064,-0.35,-0.34
83.067,-0.355,-0.34
83.069,-0.345,-0.33
83.072,-0.335,-0.315
83.075,-0.35,-0.32
83.078,-0.37,-0.33
83.081,-0.37,-0.34
83.083,-0.375,-0.335
83.086,-0.36,-0.33
83.089,-0.345,-0.325
83.092,-0.35,-0.33
83.094,-0.35,-0.33
83.097,-0.355,-0.34
83.1,-0.37,-0.335
83.103,-0.36,-0.32
83.106,-0.35,-0.32
83.108,-0.34,-0.32
83.111,-0.355,-0.335
83.114,-0.36,-0.34
83.117,-0.37,-0.325
83.119,-0.355,-0.315
83.122,-0.35,-0.31
83.125,-0.345,-0.315
83.128,-0.355,-0.335
83.131,-0.355,-0.35
83.133,-0.36,-0.345
83.136,-0.36,-0.34
83.139,-0.35,-0.335
83.142,-0.355,-0.33
83.144,-0.355,-0.34
83.147,-0.365,-0.355
83.15,-0.375,-0.355
83.153,-0.355,-0.35
83.156,-0.345,-0.325
83.158,-0.345,-0.33
83.161,-0.355,-0.345
83.164,-0.36,-0.35
83.167,-0.355,-0.35
83.169,-0.345,-0.345
83.172,-0.34,-0.34
83.175,-0.345,-0.345
83.178,-0.345,-0.34
83.181,-0.36,-0.35
83.183,-0.36,-0.35
83.186,-0.35,-0.35
83.189,-0.34,-0.345
83.192,-0.35,-0.36
83.194,-0.355,-0.375
83.197,-0.37,-0.385
83.2,-0.365,-0.39
83.203,-0.34,-0.37
83.206,-0.35,-0.37
83.208,-0.345,-0.37
83.211,-0.35,-0.395
83.214,-0.355,-0.415
83.217,-0.355,-0.415
83.219,-0.345,-0.41
83.222,-0.35,-0.405
83.225,-0.35,-0.405
83.228,-0.355,-0.43
83.231,-0.365,-0.44
83.233,-0.375,-0.45
83.236,-0.365,-0.445
83.239,-0.36,-0.435
83.242,-0.37,-0.445
83.244,-0.375,-0.46
83.247,-0.385,-0.46
83.25,-0.38,-0.465
83.253,-0.375,-0.455
83.256,-0.36,-0.445
83.258,-0.375,-0.46
83.261,-0.405,-0.49
83.264,-0.39,-0.495
83.267,-0.405,-0.48
83.269,-0.415,-0.465
83.272,-0.395,-0.455
83.275,-0.39,-0.445
83.278,-0.39,-0.46
83.281,-0.395,-0.445
83.283,-0.385,-0.43
83.286,-0.37,-0.42
83.289,-0.35,-0.395
83.292,-0.35,-0.38
83.294,-0.355,-0.375
83.297,-0.35,-0.375
83.3,-0.335,-0.37
83.303,-0.32,-0.365
83.306,-0.325,-0.34
83.308,-0.315,-0.345
83.311,-0.32,-0.34
83.314,-0.315,-0.345
83.317,-0.32,-0.325
83.319,-0.295,-0.31
83.322,-0.28,-0.305
83.325,-0.285,-0.29
83.328,-0.285,-0.31
83.331,-0.29,-0.31
83.333,-0.295,-0.3
83.336,-0.285,-0.31
83.339,-0.27,-0.305
83.342,-0.265,-0.31
83.344,-0.265,-0.315
83.347,-0.28,-0.32
83.35,-0.285,-0.305
83.353,-0.265,-0.305
83.356,-0.26,-0.29
83.358,-0.26,-0.275
83.361,-0.265,-0.285
83.364,-0.27,-0.295
83.367,-0.28,-0.315
83.369,-0.255,-0.32
83.372,-0.26,-0.305
83.375,-0.27,-0.305
83.378,-0.295,-0.315
83.381,-0.295,-0.315
83.383,-0.295,-0.31
83.386,-0.28,-0.31
83.389,-0.255,-0.305
83.392,-0.26,-0.315
83.394,-0.26,-0.325
83.397,-0.28,-0.33
83.4,-0.285,-0.32
83.403,-0.285,-0.31
83.406,-0.285,-0.3
83.408,-0.265,-0.32
83.411,-0.27,-0.33
83.414,-0.29,-0.33
83.417,-0.305,-0.33
83.419,-0.295,-0.32
83.422,-0.285,-0.32
83.425,-0.27,-0.32
83.428,-0.285,-0.33
83.431,-0.29,-0.34
83.433,-0.305,-0.335
83.436,-0.295,-0.33
83.439,-0.28,-0.33
83.442,-0.29,-0.34
83.444,-0.295,-0.35
83.447,-0.305,-0.35
83.45,-0.31,-0.34
83.453,-0.315,-0.32
83.456,-0.3,-0.315
83.458,-0.285,-0.335
83.461,-0.285,-0.345
83.464,-0.295,-0.355
83.467,-0.32,-0.36
83.469,-0.305,-0.345
83.472,-0.305,-0.34
83.475,-0.31,-0.34
83.478,-0.31,-0.34
83.481,-0.32,-0.36
83.483,-0.32,-0.35
83.486,-0.3,-0.34
83.489,-0.29,-0.34
83.492,-0.3,-0.335
83.494,-0.29,-0.35
83.497,-0.305,-0.36
83.5,-0.31,-0.36
83.503,-0.31,-0.345
83.506,-0.3,-0.35
83.508,-0.31,-0.34
83.511,-0.31,-0.355
83.514,-0.32,-0.37
83.517,-0.32,-0.355
83.519,-0.31,-0.35
83.522,-0.3,-0.35
83.525,-0.305,-0.345
83.528,-0.33,-0.35
83.531,-0.32,-0.36
83.533,-0.32,-0.355
83.536,-0.32,-0.345
83.539,-0.305,-0.35
83.542,-0.295,-0.345
83.544,-0.305,-0.35
83.547,-0.325,-0.355
83.55,-0.325,-0.355
83.553,-0.32,-0.335
83.556,-0.305,-0.325
83.558,-0.31,-0.335
83.561,-0.305,-0.36
83.564,-0.315,-0.37
83.567,-0.305,-0.365
83.569,-0.31,-0.35
83.572,-0.305,-0.335
83.575,-0.3,-0.335
83.578,-0.3,-0.33
83.581,-0.31,-0.355
83.583,-0.32,-0.355
83.586,-0.305,-0.35
83.589,-0.295,-0.345
83.592,-0.295,-0.355
83.594,-0.305,-0.355
83.597,-0.31,-0.37
83.6,-0.32,-0.37
83.603,-0.305,-0.36
83.606,-0.3,-0.36
83.608,-0.285,-0.36
83.611,-0.295,-0.375
83.614,-0.28,-0.375
83.617,-0.28,-0.375
83.619,-0.255,-0.36
83.622,-0.245,-0.335
83.625,-0.24,-0.33
83.628,-0.235,-0.335
83.631,-0.24,-0.345
83.633,-0.24,-0.345
83.636,-0.235,-0.33
83.639,-0.215,-0.325
83.642,-0.205,-0.335
83.644,-0.22,-0.35
83.647,-0.225,-0.335
83.65,-0.23,-0.315
83.653,-0.215,-0.305
83.656,-0.205,-0.31
83.658,-0.21,-0.305
83.661,-0.21,-0.31
83.664,-0.205,-0.31
83.667,-0.215,-0.3
83.669,-0.22,-0.28
83.672,-0.21,-0.285
83.675,-0.2,-0.295
83.678,-0.22,-0.305
83.681,-0.24,-0.325
83.683,-0.255,-0.335
83.686,-0.235,-0.335
83.689,-0.21,-0.33
83.692,-0.2,-0.325
83.694,-0.22,-0.325
83.697,-0.255,-0.345
83.7,-0.285,-0.34
83.703,-0.285,-0.35
83.706,-0.29,-0.335
83.708,-0.295,-0.35
83.711,-0.315,-0.36
83.714,-0.32,-0.37
83.717,-0.325,-0.365
83.719,-0.335,-0.355
83.722,-0.33,-0.345
83.725,-0.32,-0.36
83.728,-0.34,-0.36
83.731,-0.335,-0.37
83.733,-0.355,-0.36
83.736,-0.345,-0.355
83.739,-0.335,-0.35
83.742,-0.335,-0.355
83.744,-0.34,-0.365
83.747,-0.36,-0.375
83.75,-0.355,-0.365
83.753,-0.35,-0.355
83.756,-0.34,-0.36
83.758,-0.345,-0.36
83.761,-0.345,-0.37
83.764,-0.35,-0.385
83.767,-0.35,-0.37
83.769,-0.34,-0.35
83.772,-0.34,-0.35
83.775,-0.34,-0.345
83.778,-0.33,-0.36
83.781,-0.34,-0.375
83.783,-0.36,-0.375
83.786,-0.345,-0.37
83.789,-0.335,-0.37
83.792,-0.345,-0.395
83.794,-0.355,-0.42
83.797,-0.39,-0.44
83.8,-0.43,-0.47
83.803,-0.45,-0.475
83.806,-0.455,-0.47
83.808,-0.485,-0.425
83.811,-0.54,-0.32
83.814,-0.545,-0.22
83.817,-0.5,-0.13
83.819,-0.375,-0.06
83.822,-0.23,0.025
83.825,-0.07,0.12
83.828,0.135,0.23
83.831,0.375,0.325
83.833,0.625,0.36
83.836,0.815,0.245
83.839,0.925,-0.035
83.842,0.885,-0.365
83.844,0.63,-0.52
83.847,0.24,-0.525
83.85,-0.14,-0.465
83.853,-0.37,-0.425
83.856,-0.455,-0.415
83.858,-0.475,-0.39
83.861,-0.44,-0.39
83.864,-0.4,-0.395
83.867,-0.39,-0.395
83.869,-0.375,-0.38
83.872,-0.38,-0.37
83.875,-0.365,-0.375
83.878,-0.375,-0.39
83.881,-0.38,-0.405
83.883,-0.375,-0.395
83.886,-0.375,-0.39
83.889,-0.385,-0.365
83.892,-0.375,-0.37
83.894,-0.37,-0.39
83.897,-0.385,-0.395
83.9,-0.39,-0.39
83.903,-0.395,-0.395
83.906,-0.38,-0.375
83.908,-0.37,-0.37
83.911,-0.385,-0.38
83.914,-0.39,-0.385
83.917,-0.395,-0.385
83.919,-0.385,-0.385
83.922,-0.375,-0.375
83.925,-0.375,-0.37
83.928,-0.385,-0.38
83.931,-0.39,-0.385
83.933,-0.4,-0.375
83.936,-0.395,-0.375
83.939,-0.38,-0.36
83.942,-0.385,-0.37
83.944,-0.395,-0.375
83.947,-0.39,-0.39
83.95,-0.385,-0.385
83.953,-0.385,-0.375
83.956,-0.38,-0.36
83.958,-0.375,-0.365
83.961,-0.38,-0.365
83.964,-0.37,-0.38
83.967,-0.385,-0.37
83.969,-0.38,-0.365
83.972,-0.375,-0.36
83.975,-0.365,-0.355
83.978,-0.375,-0.38
83.981,-0.395,-0.365
83.983,-0.375,-0.37
83.986,-0.385,-0.365
83.989,-0.375,-0.345
83.992,-0.375,-0.355
83.994,-0.38,-0.37
83.997,-0.375,-0.38
84,-0.385,-0.375
84.003,-0.375,-0.365
84.006,-0.37,-0.36
84.008,-0.37,-0.365
84.011,-0.38,-0.37
84.014,-0.385,-0.38
84.017,-0.395,-0.37
84.019,-0.375,-0.37
84.022,-0.375,-0.365
84.025,-0.375,-0.38
84.028,-0.375,-0.39
84.031,-0.375,-0.39
84.033,-0.4,-0.39
84.036,-0.37,-0.385
84.039,-0.37,-0.38
84.042,-0.365,-0.385
84.044,-0.365,-0.385
84.047,-0.385,-0.41
84.05,-0.38,-0.405
84.053,-0.37,-0.405
84.056,-0.36,-0.395
84.058,-0.37,-0.405
84.061,-0.38,-0.42
84.064,-0.375,-0.44
84.067,-0.385,-0.44
84.069,-0.385,-0.445
84.072,-0.395,-0.44
84.075,-0.38,-0.44
84.078,-0.4,-0.46
84.081,-0.4,-0.475
84.083,-0.41,-0.475
84.086,-0.405,-0.48
84.089,-0.405,-0.485
84.092,-0.4,-0.49
84.094,-0.405,-0.5
84.097,-0.42,-0.51
84.1,-0.42,-0.515
84.103,-0.415,-0.505
84.106,-0.415,-0.505
84.108,-0.415,-0.51
84.111,-0.415,-0.52
84.114,-0.43,-0.51
84.117,-0.42,-0.51
84.119,-0.41,-0.485
84.122,-0.405,-0.47
84.125,-0.4,-0.46
84.128,-0.4,-0.465
84.131,-0.4,-0.455
84.133,-0.4,-0.435
84.136,-0.39,-0.42
84.139,-0.37,-0.395
84.142,-0.35,-0.4
84.144,-0.345,-0.39
84.147,-0.34,-0.39
84.15,-0.345,-0.36
84.153,-0.32,-0.345
84.156,-0.31,-0.34
84.158,-0.3,-0.33
84.161,-0.29,-0.34
84.164,-0.29,-0.345
84.167,-0.295,-0.335
84.169,-0.29,-0.315
84.172,-0.275,-0.315
84.175,-0.275,-0.31
84.178,-0.28,-0.315
84.181,-0.28,-0.32
84.183,-0.28,-0.31
84.186,-0.265,-0.3
84.189,-0.26,-0.3
84.192,-0.26,-0.315
84.194,-0.26,-0.315
84.197,-0.265,-0.32
84.2,-0.28,-0.32
84.203,-0.265,-0.32
84.206,-0.25,-0.29
84.208,-0.255,-0.29
84.211,-0.27,-0.315
84.214,-0.27,-0.31
84.217,-0.275,-0.32
84.219,-0.27,-0.295
84.222,-0.26,-0.29
84.225,-0.265,-0.295
84.228,-0.26,-0.31
84.231,-0.275,-0.31
84.233,-0.275,-0.315
84.236,-0.28,-0.32
84.239,-0.265,-0.31
84.242,-0.26,-0.305
84.244,-0.26,-0.315
84.247,-0.275,-0.33
84.25,-0.285,-0.31
84.253,-0.28,-0.31
84.256,-0.265,-0.305
84.258,-0.265,-0.315
84.261,-0.265,-0.325
84.264,-0.275,-0.33
84.267,-0.285,-0.325
84.269,-0.28,-0.31
84.272,-0.28,-0.31
84.275,-0.275,-0.315
84.278,-0.285,-0.33
84.281,-0.285,-0.345
84.283,-0.29,-0.33
84.286,-0.29,-0.335
84.289,-0.275,-0.325
84.292,-0.285,-0.315
84.294,-0.285,-0.325
84.297,-0.29,-0.335
84.3,-0.31,-0.335
84.303,-0.305,-0.345
84.306,-0.295,-0.34
84.308,-0.28,-0.345
84.311,-0.29,-0.345
84.314,-0.305,-0.35
84.317,-0.3,-0.35
84.319,-0.31,-0.35
84.322,-0.295,-0.33
84.325,-0.29,-0.335
84.328,-0.305,-0.335
84.331,-0.3,-0.355
84.333,-0.3,-0.355
84.336,-0.305,-0.335
84.339,-0.29,-0.33
84.342,-0.29,-0.325
84.344,-0.295,-0.34
84.347,-0.31,-0.345
84.35,-0.31,-0.34
84.353,-0.3,-0.335
84.356,-0.305,-0.325
84.358,-0.315,-0.335
84.361,-0.31,-0.34
84.364,-0.32,-0.34
84.367,-0.32,-0.345
84.369,-0.31,-0.34
